0,22.042719070294314
1,34.200301685438674
2,34.833373180419805
3,24.178059431818664
4,28.35584148536464
5,42.71094790500951
6,34.89946354031479
7,34.907398993273645
8,28.440234614712086
9,27.843472334970876
10,25.43256416035551
11,30.216245114132665
12,26.02641649430251
13,25.44629518450777
14,30.825511756997454
15,36.81572705761584
16,25.420105140474295
17,30.206822362861622
18,41.00713949961538
19,26.581067800114756
20,34.95903457455473
21,36.15151943077609
22,48.703022904985964
23,48.71876897750988
24,30.711243328991817
25,26.482197990403456
26,30.654757616434733
27,25.82119111777741
28,25.671550306731742
29,24.817032304733182
30,27.06329304965218
31,30.45865926281994
32,26.192918475908577
33,27.01523373377666
34,27.12408490754832
35,27.148227990077675
36,28.607937593869487
37,29.088214413699244
38,27.27453258895952
39,27.05432120434843
40,26.949975367050886
41,26.487414856759898
42,21.232638092445697
43,19.796550323353166
44,27.756706777485018
45,35.43474050301745
46,35.92075051709247
47,27.27914190905688
48,27.080196505113083
49,33.535887580672075
50,35.995307306844104
51,35.968550006881266
52,40.11766252261344
53,40.371646777471724
54,37.34561403461087
55,37.039994630533315
56,36.24493697077263
57,36.020463285295236
58,35.840200746766804
59,35.680670095553175
60,35.51304082750698
61,35.30448133215964
62,35.117535323825
63,34.96919154781249
64,34.7737137686459
65,34.557989114969644
66,34.39945741062334
67,34.208728701322535
68,34.07950353836621
69,33.79076268346714
70,33.742653335850925
71,33.555635855444244
72,33.474865433047626
73,33.3412595307177
74,33.1396288372192
75,30.85551405373636
76,31.94413975549238
77,32.46993618707466
78,32.58999796553916
79,32.57729721212379
80,32.49652778701189
81,32.34264309706107
82,32.285623675273456
83,32.217894745240294
84,32.055610258469606
85,31.976318144465335
86,31.901298730656002
87,31.78075592852527
88,31.74187678347752
89,31.684347084338373
90,31.58121055738908
91,31.45005465120299
92,31.362203839679168
93,31.22509813281705
94,31.19253811622223
95,31.068381486672287
96,30.935367639041438
97,30.8022487440861
98,30.558047954768483
99,30.414365155137613
100,28.51524515917994
