0,22.23314256755908
1,34.48361933791659
2,35.2568250873372
3,21.102683184471502
4,26.335871540786858
5,44.31331480085515
6,34.5520426039291
7,34.556987628969665
8,26.01014834816565
9,25.26300472033932
10,22.25732940206579
11,28.25292812164159
12,23.006205876501195
13,21.88668651778372
14,28.634924098758813
15,36.12462675732869
16,21.880084791064903
17,27.868989091366032
18,41.369425728893795
19,23.3516868041352
20,33.84132766766784
21,35.336838154789845
22,51.0561809968884
23,51.063457297884014
24,28.562083780366994
25,23.294388713278654
26,28.528597721935
27,22.00619540495723
28,22.846741714455476
29,21.344451872202175
30,24.32761091465834
31,28.38762527230862
32,23.02798125826331
33,24.09505821984528
34,24.23976112469036
35,24.24740405900314
36,26.07950332303459
37,26.709723630099045
38,24.44597090539684
39,24.195640890163975
40,24.12923242677773
41,23.58013426587819
42,17.07249424032762
43,15.200531230474933
44,25.193488664682935
45,34.88265639541791
46,35.53836909451783
47,24.751412397971933
48,24.500203548715756
49,32.5758146893526
50,35.719990138649706
51,35.7101755871078
52,40.94706699163789
53,41.33839453649133
54,37.6035936328253
55,37.319925840957765
56,36.22101815378253
57,36.04107945654861
58,35.82856377549174
59,35.651981371990345
60,35.49213387511622
61,35.28358279959997
62,35.08828034265113
63,34.94197621133256
64,34.74837035941551
65,34.526575319231675
66,34.3627637339169
67,34.18999856246206
68,34.053538980547735
69,33.75011867444523
70,33.696862030486145
71,33.528057327772096
72,33.45311816458465
73,33.324944592737225
74,33.122588892071924
75,30.844338427457597
76,31.93093457547643
77,32.45338860787378
78,32.560074607185
79,32.55446924341034
80,32.4743208150323
81,32.3275275071334
82,32.25750803314818
83,32.20532695714586
84,32.052584413986104
85,31.967688490698922
86,31.879800626932013
87,31.74470515476285
88,31.71406439549461
89,31.664184931499765
90,31.56056119826544
91,31.43992590991498
92,31.35045054921189
93,31.209339652984546
94,31.16608475682339
95,31.056073804645834
96,30.934294691141353
97,30.80107370639684
98,30.560530689366665
99,30.4417885040401
100,28.506095057454978
