0,19.060911795750094
1,32.95327784231415
2,33.045780090826995
3,36.423157373737
4,36.36537585715895
5,36.25483231727024
6,36.222938339960365
7,36.187524493553646
8,38.02805202144536
9,38.0583837671224
10,38.03388633513645
11,38.00888416511379
12,38.029593568606884
13,39.564325012142895
14,39.5177228982638
15,39.48535982669368
16,39.49499952905891
17,39.452065030500364
18,39.4607983097832
19,39.393294168271865
20,39.32854771002587
21,39.30696124801235
22,39.19294013138333
23,39.23251451144941
24,39.20990619961623
25,39.14428231348425
26,39.06899637837069
27,38.930803979544535
28,38.840431492846314
29,38.7389189408812
30,38.874607595263996
31,38.583709316692186
32,38.61686319992465
33,38.59275046216866
34,38.54338216961636
35,38.058582670476056
36,38.32243341724087
37,38.385033861587644
38,38.399428960845405
39,38.33987085869567
40,38.06742160076045
41,37.977800017692616
42,37.83652431376945
43,37.842309502909586
44,37.765047447785086
45,37.558437428262266
46,37.55790554175872
47,37.2619406211511
48,37.04247243008786
49,37.14044943301453
50,36.985760031647246
51,36.81010743370624
52,36.681789606344815
53,36.48023948932976
54,36.26382868228049
55,36.248001362220684
56,36.16629305326549
57,35.97445873150955
58,35.78712734694963
59,35.6174577371771
60,35.46109914366257
61,35.21800868304877
62,35.04446590459136
63,34.8999338466039
64,34.70302831852916
65,34.49181614896371
66,34.337891675383695
67,34.141073871661675
68,34.00797183512697
69,33.71282925258113
70,33.66759211241719
71,33.478162546022965
72,33.39621987453386
73,33.267871574502536
74,33.0666450218369
75,30.734191148224976
76,31.854749341051598
77,32.39432521319788
78,32.517704805890936
79,32.5095505041103
80,32.42874566364673
81,32.270743392786436
82,32.20942757920678
83,32.148913289186744
84,31.985527328629093
85,31.900969732697433
86,31.822727920796176
87,31.701666097843496
88,31.66568618542749
89,31.598941434852755
90,31.493988019254296
91,31.36496396468273
92,31.269231394311177
93,31.134471090485732
94,31.10167067797812
95,30.980055360530468
96,30.843071105851344
97,30.710693210763022
98,30.46800979114586
99,30.327226794969533
100,28.415119024401776
